PID,ZIPCODE,OWN_OCC,AV_TOTAL,LAND_SF,YR_BUILT,YR_REMOD,LIVING_AREA,NUM_FLOORS,STRUCTURE_CLASS,R_BLDG_STYL,R_ROOF_TYP,R_EXT_FIN,R_TOTAL_RMS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_BTH_STYLE,R_KITCH,R_KITCH_STYLE,R_HEAT_TYP,R_AC,R_FPLACE,R_EXT_CND,R_OVRALL_CND,R_INT_CND,R_INT_FIN,R_VIEW
2010444020,2132,Y,582800,17424,1987,0,2225,1.5,R,CP,G,F,6,3,2,0,S,1,S,W,C,1,A,G,G,N,F
1812268072,2136,Y,308600,7443,1955,2009,1040,1,R,RR,G,M,6,3,1,0,M,1,M,F,N,0,A,A,A,N,A
2007692000,2132,Y,398600,5020,1930,0,1330,1,R,BW,G,M,7,4,1,1,S,1,S,W,N,0,A,A,A,N,A
2010000000,2132,N,481900,2235,1988, ,1764,2,R,CL,G,F,7,3,1,1,M,2,M,W,C,0,A,A,G,N,A
1604912000,2124,Y,321500,2342,1890,1970,1478,2,R,CL,G,M,8,2,1,1,S,1,S,W,N,0,A,A,A,N,A
2007416010,2132,N,645700,6020,1995,0,2076,2,R,CL,G,M,8,4,3,1,M,1,M,W,N,1,A,A,G,N,A
1810353000,2136,Y,330200,4565,1900,0,1186,1.5,R,CL,G,M,6,3,1,0,M,1,S,F,N,0,A,A,A,N,A
1808254000,2136,Y,347100,5000,1955,0,1275,1.5,R,CP,G,M,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1809859008,2136,Y,340800,5220,1950,0,1224,1.5,R,CP,G,M,7,3,2,0,S,1,S,F,N,1,A,A,A,N,A
2001324000,2131,Y,446400,4362,1920,0,1771,2,R,CL,G,M,10,5,1,2,S,1,S,W,N,0,A,A,A,N,A
1803578000,2136,Y,234400,4200,1950,0,1000,1,R,RN,G,M,6,2,1,1,S,1,S,F,N,0,A,A,A,N,A
1801347000,2136,Y,317200,5000,1910,0,1661,2,R,CL,G,A,8,4,1,0,N,1,N,W,N,0,A,A,A,N,A
1701071000,2124,Y,580900,3860,1897,1999,2989,2.5,R,VT,H,W,9,6,3,0,N,1,S,F,N,1,G,A,A,N,G
1902591000,2130,Y,578000,5200,1925,0,1490,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,G,N,G
1804568000,2131,Y,372200,3900,1905,0,1298,2,R,CL,G,M,6,3,1,1,S,1,N,F,N,0,A,A,A,N,A
2007140000,2132,Y,518400,4097,1931,0,1425,2,R,CL,G,W,7,3,2,0,S,1,S,W,N,1,G,A,A,N,A
2004758000,2131,Y,677900,6600,1891,0,2498,2.5,R,CV,H,W,11,5,2,1,M,1,M,F,N,1,G,G,G,N,A
2006229000,2132,Y,502400,5000,1925,0,1389,2,R,CL,H,W,7,4,1,1,S,1,S,W,N,0,A,A,A,N,A
1805739000,2131,Y,454700,5627,1935,0,1301,1.5,R,BW,G,M,6,3,1,1,M,1,M,W,N,0,A,A,G,N,A
1810977000,2136,Y,403800,5869,1966,0,1777,2,R,CL,G,W,8,4,1,2,S,1,S,W,N,2,A,A,A,N,A
2004260000,2132,Y,485600,6242,1920,0,1420,1.5,R,CP,G,W,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A
2004226000,2132,Y,551900,7400,1919,0,1728,2,R,CL,G,M,7,3,1,1,S,1,S,W,D,1,A,A,A,N,A
1803384000,2136,N,444200,6221,1950,2009,1632,2,R,CL,G,S,15,8,3,0,M,2,M,W,N,1,A,A,G,N,A
1804591000,2131,Y,510000,8736,1880,0,2064,2,R,CL,G,U,8,4,2,0,S,1,M,W,N,0,A,A,A,N,A
1812130000,2136,Y,348500,5500,1869,0,1288,1.5,R,CL,G,M,9,2,1,1,S,1,M,W,N,0,A,A,A,N,A
2001127000,2131,Y,438700,3752,1901,2001,1601,2,R,CL,H,F,6,3,1,1,S,1,M,W,N,0,G,A,A,N,A
1700759000,2124,Y,339500,4415,1925,0,1496,2,R,CL,G,M,7,4,1,0,S,1,S,F,N,0,F,A,A,N,A
1809165000,2136,Y,533000,11510,1920,0,4002,2,R,CL,H,B,9,4,1,1,S,1,S,W,N,0,A,A,A,N,A
1704413000,2124,Y,365100,3944,1935,0,1484,2,R,CL,G,W,6,3,1,1,S,1,S,W,N,0,G,A,A,N,A
1703160000,2124,N,365600,5107,1920,0,1476,2,R,CL,L,W,7,3,1,1,S,1,N,W,N,1,A,A,A,N,A
1804019000,2136,N,289800,6400,1910,0,1294,1.5,R,CP,G,M,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A
2007554000,2132,Y,456900,7235,1957,0,1552,1,R,SL,G,M,7,3,1,1,S,1,S,F,N,0,A,A,A,N,A
1811677000,2136,N,379800,12101,1900,0,1448,1.5,R,CV,G,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A
2008029000,2132,Y,420600,5000,1965,0,1488,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A
1809680000,2136,Y,368900,5000,1940,0,1190,1,R,CP,G,M,6,3,1,1,S,1,S,F,N,1,A,A,G,N,A
1805761000,2131,Y,435300,9150,1910,1965,1152,2,R,CL,G,M,5,2,1,1,S,1,S,W,N,0,A,A,A,N,A
1001923000,2130,Y,621900,2800,1897,0,1745,2,R,CL,G,W,9,3,2,0,M,1,M,W,N,0,A,A,G,N,A
1904416000,2131,Y,291600,3162,1935,0,816,1.5,R,CP,G,M,6,2,1,0,S,1,S,F,N,1,A,A,A,N,A
2007038000,2132,Y,668200,8423,1949,2016,2040,2,R,CL,G,W,9,4,3,0,M,1,M,W,N,1,A,A,G,N,A
1604679000,2124,Y,470800,3600,1931,0,1444,2,R,CL,H,M,6,2,1,1,M,1,S,W,N,0,G,A,A,N,A
2010230000,2132,Y,361900,4980,1958,0,1317,1.5,R,CP,G,M,6,2,1,1,S,1,S,W,C,1,A,A,A,N,A
1807582000,2136,Y,404000,10000,1910,1996,2494,2,R,CL,G,A,8,5,1,1,M,1,S,W,N,0,A,A,A,N,A
2006241000,2132,Y,593900,7362,1969,0,2565,2,R,CL,G,M,6,4,2,1,S,1,S,W,N,1,A,A,A,N,A
1810583000,2136,Y,309800,5000,1925,0,1594,1.5,R,CL,G,A,7,3,1,1,S,1,S,W,N,0,F,A,A,N,A
1904156002,2131,Y,496100,4301,1962,0,1776,2,R,CL,G,M,7,4,1,1,M,1,M,W,N,1,A,A,A,N,A
1811233000,2136,Y,297000,5312,1960,0,1209,1,R,BW,H,M,7,3,2,0,M,2,N,W,N,1,A,A,A,N,A
1806306000,2131,N,381800,12028,1950,0,1600,1,R,RN,G,M,6,2,1,1,S,1,S,F,N,0,A,A,G,N,A
1809992000,2136,Y,410400,5280,1945,0,1322,2,R,CL,G,M,7,3,1,1,M,1,M,F,N,1,A,G,G,N,A
1812278001,2136,Y,285200,6126,1955,1980,1781,1,R,RR,G,M,6,3,2,0,S,1,S,F,C,0,A,A,A,N,A
1904194000,2131,Y,449800,4025,1900,2013,1714,2,R,CL,G,M,6,3,1,1,M,1,M,F,N,0,A,A,A,N,A
2001573000,2132,Y,504800,4988,1946,0,1584,2,R,CL,L,W,7,4,2,0,S,1,S,W,D,1,A,A,G,N,A
2002106000,2132,Y,552300,5061,1927,0,1624,2,R,CL,G,W,6,3,1,1,M,1,M,W,N,1,A,G,G,N,A
2008502000,2132,Y,329300,3874,1920,2010,900,1,R,BW,H,W,5,2,1,0,S,1,S,W,N,0,A,G,G,N,A
1811975000,2136,Y,615800,10750,1910,2013,2541,2,R,CL,G,M,10,4,2,1,M,1,M,F,C,0,G,G,G,N,A
1808535000,2136,Y,397600,4253,1950,0,1470,2,R,CL,G,W,6,3,1,1,M,1,M,F,N,0,A,A,G,N,A
1803885000,2136,Y,270300,4000,1930,0,1197,1,R,BW,H,M,7,4,1,1,S,1,S,W,N,0,A,A,A,N,A
2002571000,2132,Y,566900,5750,1925,2000,1747,2,R,CL,G,W,9,3,2,1,M,1,M,W,N,1,A,A,G,N,A
1902310001,2130,Y,981300,12013,1967,2001,3258,1.5,R,SL,G,W,6,4,3,1,M,1,M,F,C,1,A,G,G,N,A
1809846001,2136,Y,324800,9300,1950,0,1225,1,R,CP,G,M,8,4,1,0,S,1,N,F,N,1,A,A,A,N,A
1902255000,2130,Y,752700,6520,1960,0,1904,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,3,G,G,G,N,A
1807636002,2136,Y,319500,4164,1950,0,1285,1,R,CP,G,W,6,3,1,0,S,1,M,F,N,1,A,A,A,N,A
1902325000,2130,Y,769010,7304,1940,2005,1798,2,R,CL,G,M,7,3,1,1,M,1,M,W,C,1,A,G,G,N,A
2010823002,2132,N,418500,11988,1960,0,1469,1.5,R,CP,G,M,6,3,2,0,S,1,S,W,N,2,A,A,A,N,F
1810865001,2136,Y,452200,9234,1969,0,1644,2,R,CL,G,M,10,3,2,1,S,1,S,F,N,1,G,A,A,N,A
1805059000,2131,Y,449400,4200,1910,0,1759,2,R,CL,G,M,8,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1812177000,2136,Y,255100,6219,1920,1984,702,1,R,RN,F,A,6,2,2,0,M,1,M,W,N,0,A,A,A,N,G
1810691000,2136,Y,669300,12472,1870,1960,4207,2,R,CL,H,A,13,7,3,1,M,2,M,W,N,1,A,A,G,N,A
1603139000,2124,Y,433600,4438,1930,0,1432,2,R,CL,H,W,6,3,2,0,M,1,M,W,N,0,G,A,A,N,A
2006577000,2132,Y,735800,15295,1890,0,2153,2,R,VT,G,M,9,6,1,3,S,1,M,W,N,1,A,A,A,N,A
2003467000,2132,Y,488600,5400,1940,0,1632,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1103054000,2130,Y,626700,12600,1860,0,1732,1.5,R,CV,G,W,9,2,2,0,S,1,S,W,N,0,F,F,F,N,A
2009671010,2132,Y,403700,6300,1922,1975,1576,2,R,CL,L,W,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A
1902280000,2130,Y,767700,5884,1935,2006,2188,2,R,CL,L,F,7,3,1,1,M,1,M,W,C,1,A,G,G,N,A
1700648000,2124,Y,385100,5194,1900,0,2584,2,R,CL,H,M,10,4,1,0,S,1,S,W,N,0,A,G,G,N,A
2008464000,2132,Y,374700,3706,1950,0,1368,2,R,CL,H,M,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A
2002362000,2132,Y,551900,4112,1900,2016,2266,2,R,CL,H,S,9,5,2,1,M,1,M,W,N,1,A,A,A,N,A
1807073000,2136,Y,310700,6200,1950,0,1275,1.5,R,CP,G,M,7,4,1,1,S,1,S,W,C,1,A,A,A,N,A
2010505001,2132,Y,340900,4059,1960,0,1092,1,R,CP,G,M,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A
1810088000,2136,Y,313700,6250,1950,0,1306,1.5,R,CP,G,M,6,3,1,1,S,1,S,W,C,0,A,A,A,N,A
2005636000,2131,Y,583400,5995,1920,0,1954,2,R,CL,G,M,7,4,1,0,M,1,M,W,N,0,A,A,G,N,F
1803988000,2136,Y,282100,3600,1900,0,1476,2,R,CL,H,M,7,3,1,0,S,1,N,W,N,0,A,A,A,N,A
1803786010,2136,Y,271700,1315,1965,0,1300,2,R,RM,G,M,7,3,1,1,S,1,S,W,N,0,A,A,A,N,F
1902310000,2130,Y,814100,11671,1967,0,2236,1,R,RR,G,W,7,3,2,1,S,1,S,F,C,0,G,G,G,N,A
2003964000,2132,Y,424900,4720,1932,1988,1281,1.5,R,CP,G,M,6,2,1,1,S,1,N,W,N,1,A,A,A,N,A
1704197000,2124,Y,416900,4270,1935,0,1638,1,R,BW,H,W,5,2,1,1,M,1,M,W,N,0,A,A,G,N,A
1805732020,2131,Y,359000,5163,1920,0,1068,1,R,BW,H,M,5,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1808678000,2136,Y,251500,4825,1952,0,572,1,R,RN,G,A,4,2,1,0,S,1,S,W,N,0,A,A,A,N,A
2010921000,2132,Y,338000,3520,1925,0,1231,2,R,CL,L,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1804044000,2136,Y,271900,4669,1950,0,1418,1.5,R,CP,G,M,6,2,1,1,S,1,S,W,N,1,A,A,A,N,A
1810775007,2136,Y,400500,6002,1956,0,1306,1,R,SL,G,W,7,3,1,1,S,1,S,F,N,2,G,A,A,N,A
1904325000,2131,Y,407900,2803,1910,2009,1435,2,R,CL,G,A,6,3,2,0,M,1,M,W,N,1,A,A,G,N,A
2005455000,2131,Y,557600,5917,1900,2003,1595,2,R,CL,G,M,8,4,1,1,M,1,M,F,C,1,A,A,G,N,A
1804227000,2136,Y,323200,7210,1910,0,1456,2,R,CL,G,M,7,3,1,0,S,1,S,W,N,0,G,A,A,N,A
1811995000,2136,Y,358300,5706,1940,2015,1326,1.5,R,CP,G,B,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1811608000,2136,Y,379700,6243,1900,0,1880,2,R,CL,H,M,8,4,1,1,S,1,S,W,N,0,A,A,A,N,A
2006956001,2132,Y,575500,5145,1971,2016,1638,2,R,CL,G,M,8,5,3,0,M,1,M,E,C,0,A,A,G,N,A
1903782000,2131,Y,460800,5100,1905,0,1767,2,R,CL,G,M,7,3,1,0,S,1,S,W,N,0,G,A,A,N,A
1810481020,2136,Y,480200,9388,1875, ,3242,2,R,CL,G,S,9,4,3,0,S,1,S,W,N,0,A,A,A,N,A
1702635000,2124,Y,300100,5552,1948,0,1147,1,R,CP,G,M,5,2,1,1,S,1,S,W,N,0,A,A,A,N,A
2003632004,2132,Y,483500,6350,1950,0,1326,2,R,CL,G,M,7,3,2,1,S,1,S,W,N,1,A,A,A,N,A
1804745000,2131,Y,592000,9600,1989,2002,1274,2,R,CL,G,F,8,3,1,1,M,1,M,F,N,1,G,G,G,N,A
2007720000,2132,Y,372900,5420,1920,2010,1090,1,R,BW,H,M,6,2,1,1,S,1,M,W,N,1,A,A,A,N,A
2004419000,2132,Y,431900,6345,1950,0,1050,1,R,CP,G,M,6,3,2,0,M,1,M,W,N,0,A,A,A,N,A
1804844000,2131,Y,465600,9883,1900,0,2210,2,R,CL,G,F,10,4,3,0,S,2,S,W,N,2,A,A,A,N,A
1805997000,2131,Y,549600,8400,1952,2002,1776,2,R,CL,G,F,6,3,2,0,M,1,S,W,N,1,A,G,G,N,A
1809732000,2136,Y,402000,6000,1910,1976,1940,2,R,CL,G,M,8,2,1,1,M,1,M,W,C,0,A,A,A,N,A
1804298000,2136,Y,304300,3182,1945,0,1320,2,R,CL,G,W,6,3,1,0,S,1,M,W,N,1,A,A,A,N,A
2009449002,2132,Y,383600,5087,1956,0,1306,1.5,R,CP,G,W,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1701948000,2124,Y,354700,8484,1900,1984,2155,2,R,CL,L,M,8,5,1,1,S,1,N,W,N,0,A,A,A,N,A
1902002040,2130,Y,500400,2561,1915,0,992,2,R,CL,G,M,6,2,1,0,S,1,S,W,N,0,A,A,A,N,F
1809872022,2136,Y,331600,5172,1950,0,1224,1.5,R,CP,G,W,6,3,1,1,S,1,S,F,N,0,A,A,A,N,A
1810876010,2136,Y,638400,11660,1989,2008,1844,1,R,CN,S,W,7,3,2,0,M,1,M,F,C,1,G,G,G,N,A
2009992000,2132,N,392900,7340,1918,0,1495,2,R,CL,L,M,6,3,1,0,S,1,N,W,N,0,A,A,A,N,A
2005112000,2131,Y,471700,6135,1936,2009,1464,2,R,CL,G,W,7,3,1,1,M,1,S,W,C,1,A,A,A,N,A
2003255000,2132,Y,491200,6792,1920,2009,2066,2,R,CL,L,M,7,3,2,0,S,1,S,W,C,1,A,A,A,N,A
1812325079,2136,Y,362800,7501,1956,2011,1781,1,R,RR,G,M,7,3,1,1,M,1,M,F,C,0,A,A,G,N,A
1810758000,2136,Y,382800,7500,1954,0,1414,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,0,G,A,A,N,A
1103751000,2130,Y,536100,3854,1910,0,1739,2,R,CL,G,B,8,4,1,1,S,1,S,W,N,1,G,A,A,N,A
1811001000,2136,Y,502800,13500,1820,0,2517,2,R,CL,G,A,11,6,1,1,S,1,S,W,N,0,A,A,A,N,A
1102446000,2130,Y,712700,5418,1899,1984,3497,2,R,CL,L,W,11,4,3,0,S,1,S,W,N,5,A,A,G,N,A
1808549000,2136,Y,327400,4968,1948,0,1252,1,R,CP,G,M,6,2,1,0,S,1,S,W,N,0,A,A,A,N,A
1804980000,2131,Y,430000,11993,1920,0,1238,1.5,R,CP,G,M,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A
2005560000,2131,Y,413900,3700,1959,2004,1366,1.5,R,CP,G,M,8,5,2,1,S,2,S,W,N,1,A,A,A,N,A
1805012000,2131,Y,527100,6850,1894,0,1646,2,R,CL,G,F,7,4,1,1,M,1,M,F,N,1,A,G,G,N,A
1805564000,2131,Y,409900,3862,1919,0,1439,2,R,CL,H,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A
1809872029,2136,Y,322400,5152,1950,0,1262,1,R,CP,G,W,7,3,1,0,S,1,N,F,C,1,A,A,A,N,A
2010792000,2132,Y,358700,5160,1920,0,1452,2,R,CL,G,M,7,3,2,0,N,1,S,W,N,0,A,A,A,N,A
2002785000,2132,Y,407100,4000,1920,0,1498,2,R,CL,L,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1902347020,2130,Y,731900,6672,1964,0,2248,1,R,RN,G,M,6,3,1,1,S,1,S,W,N,2,G,G,G,N,A
2010461050,2132,Y,376200,5931,1950,0,1415,1,R,CP,G,M,6,3,1,1,S,1,S,F,N,1,A,A,A,N,A
2006319000,2132,Y,437000,4317,1920,1984,1440,2,R,CL,G,W,7,3,1,0,M,1,S,W,N,1,A,A,A,N,A
2005870000,2132,Y,534800,7164,1955,2012,1870,1,R,RN,G,M,9,3,1,1,S,2,M,W,N,1,A,A,A,N,A
2002615001,2132,Y,449200,4761,1970,0,1536,2,R,CL,G,W,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A
2010406001,2132,Y,399900,4864,1950,2010,1680,2,R,CL,G,M,6,3,2,0,S,1,S,F,N,0,A,A,A,N,A
1605053006,2124,Y,426300,4436,1960,1986,1122,1,R,SL,G,M,9,3,1,1,S,1,S,W,N,1,A,A,G,N,A
1603369000,2124,Y,908100,9323,1986,2009,3833,2.5,R,CL,L,M,12,8,3,1,M,1,M,W,C,3,A,G,G,N,A
1701785000,2124,Y,372000,4193,2002, ,1460,2,R,CL,G,M,6,3,2,1,S,1,S,W,N,0,G,G,G,N,A
2005641000,2131,Y,508000,5424,1925,0,1798,2,R,CL,H,W,7,4,2,0,M,1,M,W,N,1,G,A,A,N,F
2006611003,2132,Y,592000,6161,1955,2016,1673,2,R,CL,G,W,8,4,1,1,M,1,S,W,C,1,A,A,A,N,A
1403779001,2124,Y,243100,2206,1950,0,952,2,R,RM,G,V,5,3,1,1,S,1,S,F,N,0,A,A,A,N,A
2000563000,2131,Y,345300,4400,1930,0,950,1,R,BW,H,W,5,2,1,0,S,1,S,W,N,1,A,A,A,N,A
2012058016,2132,Y,413700,10759,1967,0,1469,1.5,R,CP,G,W,6,2,1,1,S,1,S,W,N,0,A,A,A,N,A
2011665000,2132,Y,593900,5093,1900,0,2992,2,R,CL,G,M,8,4,2,0,S,1,M,W,N,0,A,A,G,N,A
2006547001,2132,Y,517100,5610,1960,0,1274,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2006621000,2132,Y,691900,14513,1910,0,2084,2,R,CL,G,W,7,3,1,0,S,1,S,W,N,0,A,A,A,N,F
1704712000,2124,Y,485900,3521,1910,0,3006,2.5,R,CL,G,M,10,5,2,0,S,1,S,W,N,0,G,A,A,N,A
1702444000,2124,Y,586100,6900,1925,2004,2105,1,R,BW,G,W,9,4,2,0,M,1,M,W,C,0,A,G,G,N,A
1701192000,2124,Y,450300,5938,1900,0,2421,2,R,CL,L,W,11,5,1,1,S,1,S,F,N,3,A,A,A,N,A
2011914010,2132,N,426800, ,1990,0,1484,2,R,CL,G,F,6,3,1,1,S,1,S,W,N,1,A,G,G,N,A
1703514000,2124,Y,395100,5172,1913,0,1560,2,R,CL,H,M,7,3,1,0,S,1,S,W,N,1,A,A,A,N,A
1002613000,2130,Y,247100,2558,2005, ,1586,3,R,SD,F,F,6,3,1,1,M,1,M,F,N,0,G,G,G,N,A
1809862000,2136,Y,333300,5220,1950,2016,1075,1,R,CP,G,V,6,3,1,0,M,1,M,W,N,0,A,A,A,N,A
2002535000,2132,Y,774500,14985,1900,0,3040,2,R,CL,G,M,12,6,2,0,S,1,M,F,N,2,A,A,A,N,A
1703573000,2124,N,544100,6527,1960,2005,2097,2,R,CL,G,M,8,4,1,1,M,1,M,W,C,1,A,G,G,N,A
2005044000,2131,Y,451800,5000,1927,2005,1260,2,R,CL,H,M,7,3,1,0,M,1,M,W,N,0,A,A,G,N,A
2002180000,2132,Y,500400,11690,1960,0,988,1,R,RN,G,W,5,2,1,1,S,1,S,W,N,1,A,A,A,N,F
1103262001,2130,Y,440100,3500,1960,0,896,2,R,RE,G,M,6,3,1,0,S,1,S,F,C,0,A,A,A,N,A
2008153000,2132,Y,374500,4050,1924,0,1260,1,R,BW,G,W,5,2,1,0,S,1,S,W,N,1,A,A,A,N,A
1805874000,2131,Y,442600,4250,1904,2003,1550,2,R,CL,H,C,7,3,1,1,S,1,M,W,N,1,G,G,G,N,A
1901496000,2130,Y,729800,5775,1959,2010,1624,2,R,CL,G,M,7,3,3,0,M,1,M,W,C,1,A,G,G,N,A
2004102000,2132,Y,557400,5000,1930,0,1521,2,R,CL,G,W,7,3,1,1,M,1,S,W,N,1,A,A,G,N,A
1905013000,2130,Y,494900,2854,1914,0,1071,1.5,R,SD,G,B,5,3,1,1,M,1,M,W,N,1,F,G,G,N,A
1902128000,2130,Y,830100,5050,1905,1972,2112,2,R,CL,F,S,7,4,2,0,S,1,S,W,N,1,A,A,A,N,A
2009258000,2132,Y,471300,6417,1930,2002,1866,1.5,R,BW,G,W,5,3,2,0,S,1,S,W,N,0,A,A,A,N,A
2000267000,2131,Y,430900,4000,1905,2003,1567,2,R,CL,H,M,8,4,1,1,S,1,S,F,N,0,A,A,G,N,A
2011522000,2132,Y,244400,4281,1929,0,925,1,R,BW,H,U,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A
1403558000,2124,Y,237300,4224,1905,0,1813,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,0,G,A,A,N,A
2003959001,2132,Y,568400,8700,1950,0,1738,2,R,CL,H,M,8,3,1,1,S,1,S,W,N,2,A,A,A,N,A
1809639000,2136,Y,377900,7250,1949,2006,1597,1,R,CP,G,M,7,4,1,0,S,1,S,W,N,1,A,A,A,N,A
1904361000,2131,Y,341300,3750,1935,0,1201,1,R,CP,G,M,6,4,1,0,S,1,S,F,N,0,A,A,A,N,A
1402265000,2124,Y,242400,2126,1890,0,1773,2,R,SD,H,M,9,4,2,0,S,1,S,W,N,1,A,A,A,N,A
1810071002,2136,Y,334300,5000,1942,0,1120,1,R,CP,G,M,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1700277034,2124,Y,241300,1657,1984,0,908,2,R,RE,G,W,4,2,1,0,S,1,M,E,N,0,A,A,A,N,A
2007339010,2132,Y,513300,6000,1925,2000,1350,2,R,CL,H,W,9,3,1,1,S,1,S,W,N,1,G,G,G,N,A
2006371000,2132,Y,429600,4770,1950,0,1056,1,R,RN,G,M,7,3,2,0,S,1,M,W,N,1,A,A,A,N,A
2001150000,2131,Y,388600,4955,1890,1992,1300,2,R,CL,G,M,7,3,1,0,S,1,S,F,N,0,A,A,A,N,A
1812598000,2136,Y,384200,5000,1878,0,1764,2,R,CV,G,M,8,2,1,1,S,1,S,F,N,0,G,A,A,N,A
2001708000,2132,Y,723500,5785,1910,2000,2678,2.5,R,CL,G,W,10,5,2,1,M,1,M,W,N,1,A,A,G,N,A
2000407000,2131,N,464000,4986,1915,0,1792,2,R,CL,G,B,10,4,1,1,S,1,S,W,N,0,A,A,A,N,F
1805517007,2131,Y,444200,3724,1960,0,1471,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1801480000,2136,Y,234300,5000,1963,0,968,1,R,RN,G,M,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A
1808582000,2136,N,301800,5000,1941,1974,1060,1.5,R,CP,G,M,6,4,1,0,M,1,M,F,C,0,A,A,A,N,A
2009127000,2132,Y,339500,4406,1930,0,950,1,R,BW,H,M,5,2,1,0,S,1,M,W,N,0,A,A,A,N,A
1103561004,2130,Y,379000,1714,1960,0,864,2,R,RE,G,W,5,2,2,0,M,1,S,F,N,0,A,A,A,N,A
2002873000,2132,Y,445900,6948,1973,0,1300,1,R,RN,G,M,6,3,1,1,M,1,S,W,N,1,A,A,G,N,A
1811006001,2136,Y,747200,10266,1860,1999,3998,2,R,CL,H,M,16,6,2,1,M,1,S,W,N,1,G,G,G,N,A
1812432000,2136,Y,378100,4050,1900,0,1832,2,R,CL,G,M,8,4,2,0,S,1,S,F,N,0,A,A,A,N,A
1810851006,2136,Y,357100,6418,1943,0,1085,1,R,CP,G,M,6,3,1,1,S,1,S,W,C,1,A,A,A,N,A
2011602000,2132,Y,423400,5683,1940,0,1870,2,R,CL,G,M,9,4,2,0,S,1,S,W,N,1,A,A,A,N,F
1811358000,2136,Y,432300,5000,1956,0,1414,1.5,R,CP,G,W,7,3,1,1,S,1,M,F,N,1,G,G,G,N,G
2009422000,2132,Y,388900,4416,1940,0,1344,2,R,CL,G,M,8,4,1,1,S,1,S,W,N,0,A,A,A,N,A
1812282060,2136,Y,312700,9001,1957, ,1507,1,R,RR,G,W,5,3,1,1,S,1,S,F,N,1,A,A,A,N,A
2000442003,2131,Y,439600,5291,1955,2001,1719,1,R,RN,G,M,9,6,2,0,M,1,M,W,N,0,A,A,A,N,A
2002926000,2132,Y,480900,5000,1997,0,1680,2,R,CL,G,M,8,3,2,1,S,1,S,F,C,1,A,A,A,N,A
1402267000,2124,Y,289900,4251,1890,1970,2161,2,R,CL,G,M,9,5,1,0,S,1,S,W,N,0,A,A,A,N,A
1804259000,2136,Y,250400,4000,1945,1990,1016,1,R,CP,G,M,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A
1808622000,2136,Y,356700,4500,1940,0,1145,1.5,R,CP,G,W,5,2,1,0,S,1,M,F,N,0,A,A,G,N,A
1603287000,2124,Y,391600,3825,1925,0,1646,2,R,CL,H,M,7,4,1,0,M,1,S,W,N,0,A,A,A,N,A
2001779000,2132,Y,531000,5756,1930,0,1500,2,R,CL,G,M,8,4,1,0,S,1,M,W,N,0,A,A,G,N,A
1801337000,2136,Y,315100,5000,1900,0,1578,2,R,CL,G,W,7,4,1,1,S,1,S,F,N,0,A,A,A,N,A
2009546000,2132,Y,408600,4210,1950,0,1377,1.5,R,CP,G,M,6,3,2,0,M,1,M,F,C,1,A,A,A,N,A
1901719000,2130,Y,1088200,6841,1910,1970,2280,2,R,CL,H,F,14,4,2,1,S,1,S,W,C,2,A,G,G,N,A
2002172000,2132,Y,703800,12080,1899,2009,2265,2,R,CL,H,M,12,5,2,1,M,1,M,W,N,1,A,A,A,N,A
2002406000,2132,Y,871200,10504,1898,0,4653,3,R,CL,M,F,12,8,2,2,S,1,S,W,N,3,A,A,A,N,A
1701493000,2124,Y,238800,4481,1890,0,1122,1.5,R,CV,G,M,5,3,1,0,S,1,S,W,N,0,A,A,A,N,A
2000642000,2131,Y,529300,4000,1935,1994,1737,2,R,CL,G,M,8,3,2,1,M,1,M,W,N,0,A,A,G,N,A
